Airport_ID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,TZ,Type,Source
1673,Payerne Air Base,Payerne,Switzerland,\N,LSMP,46.8432,6.915060043,1465,1,E,Europe/Zurich,airport,OurAirports
1675,Lugano Airport,Lugano,Switzerland,LUG,LSZA,46.00429916,8.910579681,915,1,E,Europe/Zurich,airport,OurAirports
1676,Bern Belp Airport,Bern,Switzerland,BRN,LSZB,46.91410065,7.497149944,1674,1,E,Europe/Zurich,airport,OurAirports
1677,Grenchen Airport,Grenchen,Switzerland,ZHI,LSZG,47.181599,7.41719,1411,1,E,Europe/Zurich,airport,OurAirports
1678,Z.rich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416,1,E,Europe/Zurich,airport,OurAirports
1679,St Gallen Altenrhein Airport,Altenrhein,Switzerland,ACH,LSZR,47.48500061,9.560770035,1306,1,E,Europe/Zurich,airport,OurAirports
1680,Samedan Airport,Samedan,Switzerland,SMV,LSZS,46.53409958,9.884110451,5600,1,E,Europe/Zurich,airport,OurAirports
1681,G.vercinlik Airport,Ankara,Turkey,\N,LTAB,39.93500137,32.74079895,2687,2,E,Europe/Istanbul,airport,OurAirports
1682,Esenbo?a International Airport,Ankara,Turkey,ESB,LTAC,40.12810135,32.99509811,3125,3,E,Europe/Istanbul,airport,OurAirports
1683,Etimesgut Air Base,Ankara,Turkey,ANK,LTAD,39.94979858,32.68859863,2653,3,E,Europe/Istanbul,airport,OurAirports
1684,Ak?nc? Air Base,Ankara,Turkey,\N,LTAE,40.07889938,32.56560135,2767,3,E,Europe/Istanbul,airport,OurAirports
1685,Adana Airport,Adana,Turkey,ADA,LTAF,36.98220062,35.28039932,65,3,E,Europe/Istanbul,airport,OurAirports
1686,?ncirlik Air Base,Adana,Turkey,UAB,LTAG,37.0021019,35.42589951,238,3,E,Europe/Istanbul,airport,OurAirports
1687,Afyon Airport,Afyon,Turkey,AFY,LTAH,38.72639847,30.60110092,3310,3,E,Europe/Istanbul,airport,OurAirports
1688,Antalya International Airport,Antalya,Turkey,AYT,LTAI,36.898701,30.800501,177,3,E,Europe/Istanbul,airport,OurAirports
1689,Gaziantep International Airport,Gaziantep,Turkey,GZT,LTAJ,36.94720078,37.47869873,2315,3,E,Europe/Istanbul,airport,OurAirports
1690,?skenderun Airport,Iskenderun,Turkey,\N,LTAK,36.57445526,36.15341949,25,3,E,Europe/Istanbul,airport,OurAirports
1691,Konya Airport,Konya,Turkey,KYA,LTAN,37.979,32.561901,3392,3,E,Europe/Istanbul,airport,OurAirports
1692,Malatya Tulga Airport,Malatya,Turkey,\N,LTAO,38.353699,38.253899,3016,3,E,Europe/Istanbul,airport,OurAirports
1693,Amasya Merzifon Airport,Merzifon,Turkey,MZH,LTAP,40.829399,35.521999,1758,3,E,Europe/Istanbul,airport,OurAirports
1694,Sivas Nuri Demira? Airport,Sivas,Turkey,VAS,LTAR,39.813801,36.9035,5239,3,E,Europe/Istanbul,airport,OurAirports
1695,Malatya Erha. Airport,Malatya,Turkey,MLX,LTAT,38.43529892,38.0909996,2828,3,E,Europe/Istanbul,airport,OurAirports
1696,Kayseri Erkilet Airport,Kayseri,Turkey,ASR,LTAU,38.770401,35.49539948,3463,3,E,Europe/Istanbul,airport,OurAirports
1697,Sivrihisar Airport,Sivrihisar,Turkey,\N,LTAV,39.45149994,31.36529922,3185,3,E,Europe/Istanbul,airport,OurAirports
1698,Tokat Airport,Tokat,Turkey,TJK,LTAW,40.30743027,36.36740875,1831,3,E,Europe/Istanbul,airport,OurAirports
1699,.ardak Airport,Denizli,Turkey,DNZ,LTAY,37.78559875,29.70129967,2795,3,E,Europe/Istanbul,airport,OurAirports
1701,Atat.rk International Airport,Istanbul,Turkey,ISL,LTBA,40.976898,28.8146,163,3,E,Europe/Istanbul,airport,OurAirports
1702,Bal?kesir Merkez Airport,Balikesir,Turkey,BZI,LTBF,39.61930084,27.9260006,340,3,E,Europe/Istanbul,airport,OurAirports
1703,Band?rma Airport,Bandirma,Turkey,BDM,LTBG,40.31800079,27.97769928,170,3,E,Europe/Istanbul,airport,OurAirports
1705,Eski?ehir Air Base,Eskisehir,Turkey,ESK,LTBI,39.78409958,30.58209991,2581,3,E,Europe/Istanbul,airport,OurAirports
1706,Adnan Menderes International Airport,Izmir,Turkey,ADB,LTBJ,38.29240036,27.15699959,412,3,E,Europe/Istanbul,airport,OurAirports
1707,Gaziemir Airport,Izmir,Turkey,\N,LTBK,38.31909943,27.15940094,433,3,E,Europe/Istanbul,airport,OurAirports
1708,.i?li Airport,Izmir,Turkey,IGL,LTBL,38.51300049,27.01009941,16,3,E,Europe/Istanbul,airport,OurAirports
1709,Isparta Airport,Isparta,Turkey,\N,LTBM,37.78512192,30.59001923,3250,3,E,Europe/Istanbul,airport,OurAirports
1710,K.tahya Airport,Kutahya,Turkey,\N,LTBN,39.42670059,30.01689911,3026,3,E,Europe/Istanbul,airport,OurAirports
1712,Yalova Airport,Yalova,Turkey,\N,LTBP,40.68439865,29.3757,6,3,E,Europe/Istanbul,airport,OurAirports
1713,Cengiz Topel Airport,Topel,Turkey,KCO,LTBQ,40.73500061,30.08329964,182,3,E,Europe/Istanbul,airport,OurAirports
1715,Dalaman International Airport,Dalaman,Turkey,DLM,LTBS,36.71310043,28.79249954,20,3,E,Europe/Istanbul,airport,OurAirports
1716,Akhisar Airport,Akhisar,Turkey,\N,LTBT,38.80889893,27.83390045,263,3,E,Europe/Istanbul,airport,OurAirports
1718,Ims?k Airport,Bodrum,Turkey,BXN,LTBV,37.14009857,27.66970062,202,3,E,Europe/Istanbul,airport,OurAirports
1719,Samand?ra Air Base,Istanbul,Turkey,\N,LTBX,40.99300003,29.21649933,400,3,E,Europe/Istanbul,airport,OurAirports
1721,Elaz?? Airport,Elazig,Turkey,EZS,LTCA,38.60689926,39.29140091,2927,3,E,Europe/Istanbul,airport,OurAirports
1722,Diyarbakir Airport,Diyabakir,Turkey,DIY,LTCC,37.89390183,40.20100021,2251,3,E,Europe/Istanbul,airport,OurAirports
1723,Erzincan Airport,Erzincan,Turkey,ERC,LTCD,39.71020126,39.52700043,3783,3,E,Europe/Istanbul,airport,OurAirports
1724,Erzurum International Airport,Erzurum,Turkey,ERZ,LTCE,39.95650101,41.17020035,5763,3,E,Europe/Istanbul,airport,OurAirports
1726,Trabzon International Airport,Trabzon,Turkey,TZX,LTCG,40.99509811,39.78969955,104,3,E,Europe/Istanbul,airport,OurAirports
1728,Van Ferit Melen Airport,Van,Turkey,VAN,LTCI,38.46820068,43.33229828,5480,3,E,Europe/Istanbul,airport,OurAirports
1729,Batman Airport,Batman,Turkey,BAL,LTCJ,37.92900085,41.11660004,1822,3,E,Europe/Istanbul,airport,OurAirports
1731,Siirt Airport,Siirt,Turkey,SXZ,LTCL,37.97890091,41.8404007,2001,3,E,Europe/Istanbul,airport,OurAirports
1732,Kakl?. Airport,Izmir,Turkey,\N,LTFA,38.51760101,26.97739983,13,3,E,Europe/Istanbul,airport,OurAirports
1733,Sel.uk Efes Airport,Izmir,Turkey,\N,LTFB,37.95069885,27.32900047,10,3,E,Europe/Istanbul,airport,OurAirports
1734,B?l?i International Airport,Saltsy,Moldova,BZY,LUBL,47.843056,27.777222,758,2,E,Europe/Chisinau,airport,OurAirports
1735,Chi?in?u International Airport,Chisinau,Moldova,KIV,LUKK,46.92770004,28.93099976,399,2,E,Europe/Chisinau,airport,OurAirports
1736,Ohrid St. Paul the Apostle Airport,Ohrid,Macedonia,OHD,LWOH,41.18,20.7423,2313,1,E,Europe/Skopje,airport,OurAirports
1737,Skopje Alexander the Great Airport,Skopje,Macedonia,SKP,LWSK,41.961601,21.621401,781,1,E,Europe/Skopje,airport,OurAirports
1738,Gibraltar Airport,Gibraltar,Gibraltar,GIB,LXGB,36.15119934,-5.34965992,15,1,N,Europe/Gibraltar,airport,OurAirports
1739,Belgrade Nikola Tesla Airport,Belgrade,Serbia,BEG,LYBE,44.81840134,20.3090992,335,1,E,Europe/Belgrade,airport,OurAirports
1740,Nis Airport,Nis,Serbia,INI,LYNI,43.337299,21.853701,648,1,E,Europe/Belgrade,airport,OurAirports
1741,Podgorica Airport,Podgorica,Montenegro,TGD,LYPG,42.359402,19.2519,141,1,E,Europe/Podgorica,airport,OurAirports
1742,Pri?tina International Airport,Pristina,Serbia,PRN,BKPR,42.5728,21.035801,1789,1,E,Europe/Belgrade,airport,OurAirports
1743,Tivat Airport,Tivat,Montenegro,TIV,LYTV,42.40470123,18.72330093,20,1,E,Europe/Podgorica,airport,OurAirports
1744,Vr?ac International Airport,Vrsac,Serbia,\N,LYVR,45.1469,21.3099,276,1,E,Europe/Belgrade,airport,OurAirports
1745,M. R. ?tef.nik Airport,Bratislava,Slovakia,BTS,LZIB,48.17020035,17.21269989,436,1,E,Europe/Bratislava,airport,OurAirports
1746,Ko?ice Airport,Kosice,Slovakia,KSC,LZKZ,48.6631012,21.24110031,755,1,E,Europe/Bratislava,airport,OurAirports
1747,Kuchy?a Air Base,Malacky,Slovakia,\N,LZMC,48.40200043,17.11840057,679,1,E,Europe/Bratislava,airport,OurAirports
1748,Pie??any Airport,Piestany,Slovakia,PZY,LZPP,48.62519836,17.82839966,545,1,E,Europe/Bratislava,airport,OurAirports
1749,Slia? Airport,Sliac,Slovakia,SLD,LZSL,48.63779831,19.13409996,1043,1,E,Europe/Bratislava,airport,OurAirports
1750,Tren?.n Airport,Trencin,Slovakia,\N,LZTN,48.86500168,17.99230003,676,1,E,Europe/Bratislava,airport,OurAirports
1751,Poprad-Tatry Airport,Poprad,Slovakia,TAT,LZTT,49.07360077,20.24110031,2356,1,E,Europe/Bratislava,airport,OurAirports
1753,North Caicos Airport,North Caicos,Turks and Caicos Islands,NCA,MBNC,21.9175,-71.939598,10,-4,U,America/Grand_Turk,airport,OurAirports
1754,Providenciales Airport,Providenciales,Turks and Caicos Islands,PLS,MBPV,21.77359962,-72.26589966,15,-4,U,America/Grand_Turk,airport,OurAirports
1755,South Caicos Airport,South Caicos,Turks and Caicos Islands,XSC,MBSC,21.51569939,-71.52850342,6,-4,U,America/Grand_Turk,airport,OurAirports
1756,Arroyo Barril Airport,Samana,Dominican Republic,\N,MDAB,19.19860077,-69.42980194,57,-4,U,America/Santo_Domingo,airport,OurAirports
1757,Maria Montez International Airport,Barahona,Dominican Republic,BRX,MDBH,18.25149918,-71.12039948,10,-4,U,America/Santo_Domingo,airport,OurAirports
1758,Cabo Rojo Airport,Cabo Rojo,Dominican Republic,CBJ,MDCR,17.92900085,-71.64479828,262,-4,U,America/Santo_Domingo,airport,OurAirports
1759,Casa De Campo International Airport,La Romana,Dominican Republic,LRM,MDLR,18.45070076,-68.91179657,240,-4,U,America/Santo_Domingo,airport,OurAirports
1760,Punta Cana International Airport,Punta Cana,Dominican Republic,PUJ,MDPC,18.56739998,-68.36340332,47,-4,U,America/Santo_Domingo,airport,OurAirports
1761,Gregorio Luperon International Airport,Puerto Plata,Dominican Republic,POP,MDPP,19.75790024,-70.56999969,15,-4,U,America/Santo_Domingo,airport,OurAirports
1762,Las Am.ricas International Airport,Santo Domingo,Dominican Republic,SDQ,MDSD,18.42970085,-69.66889954,59,-4,U,America/Santo_Domingo,airport,OurAirports
1763,San Isidro Air Base,San Isidoro,Dominican Republic,\N,MDSI,18.50370026,-69.76170349,111,-4,U,America/Santo_Domingo,airport,OurAirports
1764,Cibao International Airport,Santiago,Dominican Republic,STI,MDST,19.40609932,-70.60469818,565,-4,U,America/Santo_Domingo,airport,OurAirports
1765,Bananera Airport,Bananera,Guatemala,\N,MGBN,15.47350025,-88.83719635,130,-6,U,America/Guatemala,airport,OurAirports
1766,Coban Airport,Coban,Guatemala,CBV,MGCB,15.46899986,-90.40670013,4339,-6,U,America/Guatemala,airport,OurAirports
1767,La Aurora Airport,Guatemala City,Guatemala,GUA,MGGT,14.5833,-90.527496,4952,-6,U,America/Guatemala,airport,OurAirports
1769,Retalhuleu Airport,Retalhuleu,Guatemala,RER,MGRT,14.52099991,-91.69730377,656,-6,U,America/Guatemala,airport,OurAirports
1770,San Jos. Airport,San Jose,Guatemala,GSJ,MGSJ,13.93620014,-90.83580017,29,-6,U,America/Guatemala,airport,OurAirports
1771,Goloson International Airport,La Ceiba,Honduras,LCE,MHLC,15.7425,-86.852997,39,-6,U,America/Tegucigalpa,airport,OurAirports
1772,Ram.n Villeda Morales International Airport,San Pedro Sula,Honduras,SAP,MHLM,15.4526,-87.923599,91,-6,U,America/Tegucigalpa,airport,OurAirports
1773,La Laguna Airport,Guanaja,Honduras,GJA,MHNJ,16.4454,-85.906601,49,-6,U,America/Tegucigalpa,airport,OurAirports
1774,Juan Manuel Galvez International Airport,Roatan,Honduras,RTB,MHRO,16.316799,-86.523003,39,-6,U,America/Tegucigalpa,airport,OurAirports
1775,Tela Airport,Tela,Honduras,TEA,MHTE,15.7759,-87.4758,7,-6,U,America/Tegucigalpa,airport,OurAirports
1776,Toncont.n International Airport,Tegucigalpa,Honduras,TGU,MHTG,14.06089973,-87.21720123,3294,-6,U,America/Tegucigalpa,airport,OurAirports
1777,Trujillo Airport,Trujillo,Honduras,TJI,MHTJ,15.9268,-85.938202,3,-6,U,America/Tegucigalpa,airport,OurAirports
1778,Boscobel Aerodrome,Ocho Rios,Jamaica,OCJ,MKBS,18.4041996,-76.96900177,90,-5,U,America/Jamaica,airport,OurAirports
1779,Norman Manley International Airport,Kingston,Jamaica,KIN,MKJP,17.93569946,-76.78749847,10,-5,U,America/Jamaica,airport,OurAirports
1780,Sangster International Airport,Montego Bay,Jamaica,MBJ,MKJS,18.50370026,-77.91339874,4,-5,U,America/Jamaica,airport,OurAirports
1781,Ken Jones Airport,Port Antonio,Jamaica,POT,MKKJ,18.19879913,-76.53450012,20,-5,U,America/Jamaica,airport,OurAirports
1782,Tinson Pen Airport,Kingston,Jamaica,KTP,MKTP,17.98859978,-76.82379913,16,-5,U,America/Jamaica,airport,OurAirports
1783,General Juan N Alvarez International Airport,Acapulco,Mexico,ACA,MMAA,16.75709915,-99.7539978,16,-6,S,America/Mexico_City,airport,OurAirports
1784,Del Norte International Airport,Monterrey,Mexico,NTR,MMAN,25.865601,-100.237,1476,-6,S,America/Mexico_City,airport,OurAirports
1785,Jes.s Ter.n Paredo International Airport,Aguascalientes,Mexico,AGU,MMAS,21.705601,-102.318001,6112,-6,S,America/Mexico_City,airport,OurAirports
1786,Bah.as de Huatulco International Airport,Huatulco,Mexico,HUX,MMBT,15.7753,-96.262604,464,-6,S,America/Mexico_City,airport,OurAirports
1787,General Mariano Matamoros Airport,Cuernavaca,Mexico,CVJ,MMCB,18.83480072,-99.26129913,4277,-6,S,America/Mexico_City,airport,OurAirports
1788,Ciudad Acu.a New International Airport,Ciudad Acuna,Mexico,ACN,MMCC,29.332899,-101.098998,1410,-6,S,America/Mexico_City,airport,OurAirports
1789,Ciudad del Carmen International Airport,Ciudad Del Carmen,Mexico,CME,MMCE,18.65369987,-91.7990036,10,-6,S,America/Mexico_City,airport,OurAirports
1790,Nuevo Casas Grandes Airport,Nuevo Casas Grandes,Mexico,NCG,MMCG,30.3974,-107.875,4850,-7,S,America/Mazatlan,airport,OurAirports
1791,Chilpancingo Airport,Chilpancingo,Mexico,\N,MMCH,17.574239,-99.515424,4199,-6,S,America/Mexico_City,airport,OurAirports
1792,Bachigualato Federal International Airport,Culiacan,Mexico,CUL,MMCL,24.76449966,-107.4749985,108,-7,S,America/Mazatlan,airport,OurAirports
1793,Chetumal International Airport,Chetumal,Mexico,CTM,MMCM,18.50469971,-88.32679749,39,-5,S,America/Cancun,airport,OurAirports
1794,Ciudad Obreg.n International Airport,Ciudad Obregon,Mexico,CEN,MMCN,27.39259911,-109.8330002,243,-7,S,America/Hermosillo,airport,OurAirports
1795,Ingeniero Alberto Acu.a Ongay International Airport,Campeche,Mexico,CPE,MMCP,19.81679916,-90.50029755,34,-6,S,America/Mexico_City,airport,OurAirports
1796,Abraham Gonz.lez International Airport,Ciudad Juarez,Mexico,CJS,MMCS,31.63610077,-106.4290009,3904,-7,S,America/Mazatlan,airport,OurAirports
1797,General Roberto Fierro Villalobos International Airport,Chihuahua,Mexico,CUU,MMCU,28.70289993,-105.9649963,4462,-7,S,America/Mazatlan,airport,OurAirports
1798,General Pedro Jose Mendez International Airport,Ciudad Victoria,Mexico,CVM,MMCV,23.70330048,-98.95649719,761,-6,S,America/Mexico_City,airport,OurAirports
1800,Cozumel International Airport,Cozumel,Mexico,CZM,MMCZ,20.5223999,-86.92559814,15,-5,S,America/Cancun,airport,OurAirports
1801,General Guadalupe Victoria International Airport,Durango,Mexico,DGO,MMDO,24.12420082,-104.5279999,6104,-6,S,America/Mexico_City,airport,OurAirports
1802,Amado Nervo National Airport,Tepic,Mexico,TPQ,MMEP,21.4195,-104.843002,3020,-7,S,America/Mazatlan,airport,OurAirports
1803,Ensenada International Airport,Ensenada,Mexico,ESE,MMES,31.7953,-116.602997,66,-8,S,America/Tijuana,airport,OurAirports
1804,Don Miguel Hidalgo Y Costilla International Airport,Guadalajara,Mexico,GDL,MMGL,20.52179909,-103.310997,5016,-6,S,America/Mexico_City,airport,OurAirports
1805,General Jos. Mar.a Y..ez International Airport,Guaymas,Mexico,GYM,MMGM,27.96899986,-110.9250031,59,-7,S,America/Hermosillo,airport,OurAirports
1806,Tehuacan Airport,Tehuacan,Mexico,TCN,MMHC,18.49720001,-97.41989899,5509,-6,S,America/Mexico_City,airport,OurAirports
1807,General Ignacio P. Garcia International Airport,Hermosillo,Mexico,HMO,MMHO,29.09589958,-111.0479965,627,-7,S,America/Hermosillo,airport,OurAirports
1808,Licenciado Miguel de la Madrid Airport,Colima,Mexico,CLQ,MMIA,19.277,-103.577002,2467,-6,S,America/Mexico_City,airport,OurAirports
1809,Isla Mujeres Airport,Isla Mujeres,Mexico,ISJ,MMIM,21.24500084,-86.73999786,7,-5,S,America/Cancun,airport,OurAirports
1810,Plan De Guadalupe International Airport,Saltillo,Mexico,SLW,MMIO,25.54949951,-100.9290009,4778,-6,S,America/Mexico_City,airport,OurAirports
1811,Ixtepec Airport,Iztepec,Mexico,IZT,MMIT,16.449301,-95.093697,164,-6,S,America/Mexico_City,airport,OurAirports
1813,L.zaro C.rdenas Airport,Lazard Cardenas,Mexico,LZC,MMLC,18.00169945,-102.2210007,39,-6,S,America/Mexico_City,airport,OurAirports
1814,Valle del Fuerte International Airport,Los Mochis,Mexico,LMM,MMLM,25.68519974,-109.0810013,16,-7,S,America/Mazatlan,airport,OurAirports
1815,Del Baj.o International Airport,Del Bajio,Mexico,BJX,MMLO,20.9935,-101.481003,5956,-6,S,America/Mexico_City,airport,OurAirports
1816,Manuel M.rquez de Le.n International Airport,La Paz,Mexico,LAP,MMLP,24.0727005,-110.3619995,69,-7,S,America/Mazatlan,airport,OurAirports
1817,Loreto International Airport,Loreto,Mexico,LTO,MMLT,25.98920059,-111.3479996,34,-7,S,America/Mazatlan,airport,OurAirports
1818,General Servando Canales International Airport,Matamoros,Mexico,MAM,MMMA,25.76989937,-97.52529907,25,-6,S,America/Mexico_City,airport,OurAirports
1819,Licenciado Manuel Crescencio Rejon Int Airport,Merida,Mexico,MID,MMMD,20.93700027,-89.65769959,38,-6,S,America/Mexico_City,airport,OurAirports
1820,General Rodolfo S.nchez Taboada International Airport,Mexicali,Mexico,MXL,MMML,32.6306,-115.241997,74,-8,S,America/Tijuana,airport,OurAirports
1821,General Francisco J. Mujica International Airport,Morelia,Mexico,MLM,MMMM,19.84989929,-101.0250015,6033,-6,S,America/Mexico_City,airport,OurAirports
1822,Minatitl.n/Coatzacoalcos National Airport,Minatitlan,Mexico,MTT,MMMT,18.10339928,-94.58070374,36,-6,S,America/Mexico_City,airport,OurAirports
1823,Monclova International Airport,Monclova,Mexico,LOV,MMMV,26.9557,-101.470001,1864,-6,S,America/Mexico_City,airport,OurAirports
1824,Licenciado Benito Juarez International Airport,Mexico City,Mexico,MEX,MMMX,19.4363,-99.072098,7316,-6,S,America/Mexico_City,airport,OurAirports
1825,General Mariano Escobedo International Airport,Monterrey,Mexico,MTY,MMMY,25.7784996,-100.1070023,1278,-6,S,America/Mexico_City,airport,OurAirports
1826,General Rafael Buelna International Airport,Mazatlan,Mexico,MZT,MMMZ,23.16139984,-106.2659988,38,-7,S,America/Mazatlan,airport,OurAirports
1827,Nogales International Airport,Nogales,Mexico,NOG,MMNG,31.22610092,-110.9759979,3990,-7,S,America/Hermosillo,airport,OurAirports
1828,Quetzalc.atl International Airport,Nuevo Laredo,Mexico,NLD,MMNL,27.44389915,-99.57050323,484,-6,S,America/Mexico_City,airport,OurAirports
1829,Xoxocotl.n International Airport,Oaxaca,Mexico,OAX,MMOX,16.99990082,-96.72660065,4989,-6,S,America/Mexico_City,airport,OurAirports
1830,El Taj.n National Airport,Poza Rico,Mexico,PAZ,MMPA,20.60269928,-97.46080017,497,-6,S,America/Mexico_City,airport,OurAirports
1831,Hermanos Serd.n International Airport,Puebla,Mexico,PBC,MMPB,19.15810013,-98.37139893,7361,-6,S,America/Mexico_City,airport,OurAirports
1832,Ingeniero Juan Guillermo Villasana Airport,Pachuca,Mexico,\N,MMPC,20.0774,-98.782501,7600,-6,S,America/Mexico_City,airport,OurAirports
1833,Mar de Cort.s International Airport,Punta Penasco,Mexico,PPE,MMPE,31.351987,-113.305177,71,-7,S,America/Hermosillo,airport,OurAirports
1834,Piedras Negras International Airport,Piedras Negras,Mexico,PDS,MMPG,28.627399,-100.535004,901,-6,S,America/Mexico_City,airport,OurAirports
1835,Licenciado y General Ignacio Lopez Rayon Airport,Uruapan,Mexico,UPN,MMPN,19.39669991,-102.0390015,5258,-6,S,America/Mexico_City,airport,OurAirports
1836,Licenciado Gustavo D.az Ordaz International Airport,Puerto Vallarta,Mexico,PVR,MMPR,20.68009949,-105.2539978,23,-6,S,America/Mexico_City,airport,OurAirports
1837,Puerto Escondido International Airport,Puerto Escondido,Mexico,PXM,MMPS,15.8769,-97.089103,294,-6,S,America/Mexico_City,airport,OurAirports
1838,Quer.taro Intercontinental Airport,Queretaro,Mexico,QRO,MMQT,20.6173,-100.185997,6296,-6,S,America/Mexico_City,airport,OurAirports
1839,General Lucio Blanco International Airport,Reynosa,Mexico,REX,MMRX,26.0089,-98.2285,139,-6,S,America/Mexico_City,airport,OurAirports
1840,Los Cabos International Airport,San Jose Del Cabo,Mexico,SJD,MMSD,23.15180016,-109.7210007,374,-7,S,America/Mazatlan,airport,OurAirports
1841,San Felipe International Airport,San Filipe,Mexico,SFH,MMSF,30.93020058,-114.8089981,148,-8,S,America/Tijuana,airport,OurAirports
1842,Ponciano Arriaga International Airport,San Luis Potosi,Mexico,SLP,MMSP,22.25429916,-100.9309998,6035,-6,S,America/Mexico_City,airport,OurAirports
1843,Tlaxcala Airport,Tlaxcala,Mexico,\N,MMTA,19.537992,-98.173492,8229,-6,S,America/Mexico_City,airport,OurAirports
1844,Ter.n Air Base,Tuxtla Gutierrez,Mexico,\N,MMTB,16.739901,-93.173301,1909,-6,S,America/Mexico_City,airport,OurAirports
1845,Francisco Sarabia International Airport,Torreon,Mexico,TRC,MMTC,25.56830025,-103.4110031,3688,-6,S,America/Mexico_City,airport,OurAirports
1846,Angel Albino Corzo International Airport,Tuxtla Gutierrez,Mexico,TGZ,MMTG,16.56360054,-93.02249908,1499,-6,S,America/Mexico_City,airport,OurAirports
1847,General Abelardo L. Rodr.guez International Airport,Tijuana,Mexico,TIJ,MMTJ,32.54109955,-116.9700012,489,-8,S,America/Tijuana,airport,OurAirports
1848,General Francisco Javier Mina International Airport,Tampico,Mexico,TAM,MMTM,22.29640007,-97.86589813,80,-6,S,America/Mexico_City,airport,OurAirports
1849,Tamuin Airport,Tamuin,Mexico,TSL,MMTN,22.0383,-98.806502,164,-6,S,America/Mexico_City,airport,OurAirports
1850,Licenciado Adolfo Lopez Mateos International Airport,Toluca,Mexico,TLC,MMTO,19.33709908,-99.56600189,8466,-6,S,America/Mexico_City,airport,OurAirports
1851,Tapachula International Airport,Tapachula,Mexico,TAP,MMTP,14.79430008,-92.37000275,97,-6,S,America/Mexico_City,airport,OurAirports
1852,Canc.n International Airport,Cancun,Mexico,CUN,MMUN,21.03650093,-86.87709808,22,-5,S,America/Cancun,airport,OurAirports
1853,Carlos Rovirosa P.rez International Airport,Villahermosa,Mexico,VSA,MMVA,17.99699974,-92.81739807,46,-6,S,America/Mexico_City,airport,OurAirports
